id,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
215953,0.7941570834647064,0.48540004671427384,-0.6602601897351966,0.8436259046161677,1.935611787743812,-0.35477485738844877,0.8280630371745259,-0.532117645982729,-0.5039225391216955,0.136833499336742,0.5033533198751349,-0.016215558574512703,-0.6466032211156683,-0.981860330475424,-0.6287819813044357,3.9971831197863055,3.825498960058898,4.7011963275893915,-2.0107535802139007,-0.5607176036946792,0.42813248306582585,-0.7086974466839853,0.34732473055014507,-1.9082082721942524,-2.049170598894254,0.015589626944781552,-0.03750023721552756,0.16145711295068715,22228.74,1
215984,-0.8979748435339516,-1.5383962386627463,-0.6060891098370175,0.2715442019091299,-0.35078549118739777,0.8150717313736277,-0.3886870761520271,0.30990730346673784,-0.08405831686652426,-0.7101369194400603,0.5847668733930631,-0.6217423207994184,-0.41196716784890536,-0.5131643722834442,-0.043663607007043435,-1.0289327199823959,-0.9506132477764107,-1.0812867575431373,0.2805649921409091,0.12528075083125856,0.3313911988452885,0.969756822731079,-0.8035958497943395,-2.3692412078040346,-0.3914833639452943,0.19755801625281194,1.447059948874012,-2.3501214552001293,13951.95,1
218442,-1.0850598175253603,-1.3832542912077477,-0.6373883061158827,0.22181421992506165,-0.02304676966835189,0.23273626469070505,-0.4950896152555139,0.4046232822264187,-0.45851770866360914,-0.7198318087989447,0.583957409686336,-0.6258802651547483,-0.3666787321058307,-0.35713363719034685,0.4424774800210655,-1.041141751639037,-0.9324458594494978,-1.0690823505415161,0.37781872528903804,0.026541443838227645,0.39939076072214097,1.1700155011854847,-1.4211028708667182,-2.3132464936502513,-0.46794165703880786,0.2681886912784567,0.9750342405435564,-1.6836026562758952,21889.89,1
219025,0.25945674570948557,-0.19882876179907624,0.2771801840835062,-0.5722723238878832,0.6437107145501838,0.1938466779436417,0.5959391904920774,-0.13814947312391104,0.38622203681454914,0.532844180560267,-0.020394733909105654,0.8151805278730513,-0.5626854514805395,0.4048961778390051,-0.21347508372340754,0.5003431822945349,0.6853359075829909,0.5556249625722355,0.621882552257469,-0.09953386783118329,-0.21910768256421498,-0.6635016839321477,0.1104376037499479,1.288282642442077,-1.032909017552869,0.5891204312076264,-0.1223681883718213,-0.07397651673000587,827.29,1
219892,0.26219468558206405,0.14823559967611738,0.29875791195801027,1.0265780592127516,0.8649852426865792,0.6335935850803135,0.5124269580818642,-0.1370649849865867,-0.20571079323943325,0.5793183854657306,-0.4928064429306758,0.28853510459292275,0.7686792281496043,-0.5765456221988928,-0.35215902339664323,0.8156625856543235,2.4975486780649905,1.6383093554410622,0.20739360302149348,0.04541508819268391,-0.11875827429121615,0.14787826606978233,-0.19129084055682208,1.724892372769906,-0.4420712244473771,1.0143303666724428,-0.4148440431833932,0.05707497622885374,6772.77,1
220725,-0.2098382854189668,0.11779545727390628,-0.24559539717216314,1.043721484084482,0.14371224622062337,1.202839661029879,0.7294810989164933,-0.17915850598560867,-0.5810603911570422,0.4326763283401154,0.4059506531062734,-0.45997504632752184,-0.49356254005267075,-0.648977419483332,0.012120401647083492,-0.016480772251937805,0.019791631215994164,0.4024462374051297,1.220637777751214,-0.4740204457485904,-0.2642493803313554,-0.6650434088177072,0.46749327702659116,-0.11088016667687088,-0.9416833383263536,0.048534433271852084,-0.5001062524043487,-2.0019296225260743,10482.14,1
221018,-0.6729523140705076,-0.41110389592492697,-0.805203052228827,0.5257202016878358,0.4473545520709648,-0.500009786850301,0.05168144986578578,0.005482486189131729,-0.9158198658473308,-0.6773521868864857,0.8088393421722505,-0.706544207235886,1.110139824190076,-0.8697232086709129,-0.6572692875146627,-0.9222529589608404,-0.8397106692579309,-0.45920426156948313,1.3029461068452284,0.10447380220073801,0.22877074911580061,1.1935968855485393,2.021380932610037,-0.1825640294466468,2.0148884117492467,0.015326694597908912,1.1658346779906466,-0.08955640712519095,19584.89,1
221041,-0.21065631239922242,0.061725361269931917,-0.34707417044484795,0.28715974375297354,2.4000595872122688,-1.589105917361749,-0.8038468082214472,-0.6024445639852449,-0.08590596800641215,-0.29734780238197334,-0.105015155255623,-0.44916978314829603,-1.4826715014177525,-0.4983338142545005,-0.21737825775906144,-0.5839675386527623,-0.2054411698448672,-0.3942651455252079,0.05949439522373871,0.38426378450036314,-0.44199234565331064,-0.30879256693307616,-5.104482201437744,1.5462705908849623,-2.5030531872278914,-1.6079380409998134,0.8444526194515701,1.0900789481247366,19644.42,1
222133,-0.7134112034587572,-0.7833057279982563,-0.6195609823246218,0.5178649129179385,0.060296154648026394,-0.23963641504743108,-0.5106780509311855,0.21636568920148583,-0.3719989777441766,-0.4435707345822437,0.5192461031735087,-0.5085730137325988,1.6420008934940578,-0.5518315864610803,-0.5857687233458728,-0.8760122631000665,-1.0857369778363626,-0.7654433629245192,1.3449045225971095,-0.49632614672878544,0.20091995496803478,0.8258150073933535,1.0849000863269536,0.22617124837982658,-2.1356235203633602,-2.0451004226722835,1.1958497464404283,0.14141552095398122,21692.86,1
222419,0.45361021443076693,-0.01983704617153087,0.279027697506112,0.3596858369304224,1.1425843666755442,0.5331287693017648,0.9757167076971625,-0.18294171015782398,-0.3385014993500021,1.0820286976552247,-2.016545575164841,0.4757369985005495,0.5409941316420649,0.7801305225075927,-1.837256395805636,0.7189408726955313,0.21356450392555698,-0.07523936715835414,-1.6020922211903672,-0.4375700506221934,-0.06107939144877819,0.3071849013626358,0.02813357264490465,0.8513342486456031,-1.2160085220021888,-0.468749001616249,-0.1306945684940365,0.12930942043111213,9778.26,1
