id,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
72757,-0.6069573136175345,-0.4449429863765993,0.8120855995592791,-0.4754142891505363,0.5537307218715835,-0.5068091550120459,0.6223776613087775,-0.2045109748875522,0.9172817756367618,1.1142140161999894,-0.6039977119990535,0.6447794204268125,0.504856120239926,0.3049094489066498,1.3692370039869861,0.8042625258806932,0.3921084379966265,0.14199397836422747,-0.15212665166530756,-0.9720306719232801,-0.4691927788272907,-0.4956169306116984,1.4001413592316134,0.7523890010050891,0.6626578757790063,0.4425258502930785,1.446159043437487,-0.13379470572677038,15614.23,1
73784,-1.013485169130718,-0.2570153162298598,-0.8253502740776878,0.971662629059085,-0.27215462999290213,-1.2529085696330895,-1.0851942091848488,0.4403508969959513,-0.8743492123511084,-1.0622926798154255,1.4281737555538658,-1.28500046649795,-1.3390382768622038,-1.2863682868092423,1.441961843824838,-1.4382127032167014,-1.5419469302863547,-1.329656028088491,1.4868794745882934,-0.14510381264752584,0.3456704891710474,0.1202599450530594,-1.175141518791374,-0.7592514044948073,-0.7269462192629786,-0.37772071583474376,1.9235188659670566,0.76632823516416,15260.23,1
73857,-1.0624745862205438,0.007266062049941151,-0.8892778190586839,0.9753184551754707,-0.5794675644683439,-0.6480273175637354,-0.8876373673198864,0.5066622990588713,-1.0632752068680476,-1.217076802080401,1.3789437733383647,-1.2926307318672283,-1.5157228779197474,-1.322063415992892,0.30796362339539374,-1.4701080886580857,-1.4583031887312026,-1.329866531972776,1.8205118953438557,-0.46397508272787175,0.3028835696904241,0.07364021588417545,0.5946679275161437,-0.9606600348383391,0.8925369494308654,-0.08371903640325454,1.0361437267561158,0.28379690348134995,16686.22,1
74496,-1.195515263777785,0.26248158426561335,-0.9705165284244677,0.9760616267615828,-0.5501068964809941,-0.6481503795320849,-1.199595631011616,-0.05098482110437283,-1.109775698093798,-1.2494434935983691,1.3186710661538343,-1.2390247230462286,-1.69215806656775,-1.2410923415354287,0.12004999628671818,-1.4413142441782603,-1.4270753113856172,-1.3319330445311566,1.6923179443152805,-0.08838656254090096,-0.17422720541406456,0.4753796393132637,-0.5605442012610409,-0.8538989589559328,-0.5794025843226777,-0.37330360934179263,1.4195356294800447,0.8112392036597988,7965.02,1
74507,-1.2039751686715476,0.4071760604034022,-1.0865737139600777,0.9778477849540249,-0.942059438651863,-0.10314043573099246,-1.0629909435452047,0.016386763036407723,-1.0897343247564477,-1.2601658979916732,1.3053643960352195,-1.2319125725592432,-1.5739294277847777,-1.2284894725330293,0.10972447689219514,-1.3999297992346031,-1.4215559032238998,-1.3207939771770347,1.610690706282877,-0.28981470120710606,-0.2254919812569752,0.5417658013505867,0.8120956220159278,-0.9537790376989423,0.24651842983116742,-0.24587747618875028,1.3351057363593803,0.14698632098504247,9088.8,1
74794,-1.0438551068723574,-2.0918591835331806,0.47320983827361834,0.02821597334015174,2.216170548955705,-1.0091072031178066,-0.07264428640415277,-0.7108204190967303,1.1024948521961528,0.5776075989833687,-0.7036914402465284,0.21166159124661188,-1.8767214809326176,0.3403766980317482,1.6934164567057421,1.4470721813893377,0.6375850308370398,0.2833182281605638,-1.3438686136219606,-4.88792971296026,0.3177322839305113,-0.9015373335398597,-0.7026472171377899,0.30982991547731936,-0.41275587533758334,-1.1633530744044023,2.3878838577866746,-0.35260286239437827,9905.86,1
75511,-0.22628642593209014,0.1432914717608992,0.15962541620092172,0.35729150064694165,-0.3272173774834527,0.4502221355581292,0.05599066570847548,-0.27421805943645866,-0.11520178930324428,-0.3348726722438379,0.39363970347184296,-0.37002414781810095,0.8517287165494059,-0.6915933259653473,0.0015390342928275926,-0.86424514608425,-0.4452774283060042,-0.7989568055080049,0.5449540372504261,0.11022332999303995,0.35671432598814967,0.21739031909331488,-0.0042581060521631525,1.0835327544726328,-0.40646913338185076,-0.585049485542984,0.4732003556128571,0.08187486604079425,23429.09,1
76555,-1.2529391795076652,0.3479183569308023,-1.0043927896440108,1.2463495286180106,-1.0755360067824855,0.28108062512921994,-1.1862257105337004,0.12694445236115248,-1.3772891035141335,-1.1588194013582718,1.202734843556046,-1.2360418755479765,-1.1220869838803613,-1.0666642852239125,0.7887006032379227,-1.2433867705034507,-1.5477913009839452,-1.3198560452943757,0.9854131267412528,-0.8100795142629003,-0.07214140826380411,1.0304055023105716,0.3070628869090264,-0.7386847124984461,-0.6883372630184429,0.48538545550987977,0.28581705414034325,-0.3547451608288815,16132.22,1
76609,-1.3374256079157505,0.36635390489310227,-0.982538038120511,1.3879069053289885,-1.029955256492722,0.2665304203334202,-1.3167578874622419,0.27623094701023815,-1.3620874313464186,-1.1770281015574593,1.0830226305884172,-1.1892705468937954,-1.2949036438362398,-1.049888272233985,-0.4659785046434714,-1.391205742437187,-1.4522376402814414,-1.445993431544991,1.9578977998303266,-0.6446377650775102,-0.13971434594094514,0.2855345335617007,0.02816178725741109,-0.7063013743995822,0.2772355067237186,0.7276670795240411,-0.26986672235596837,-0.47866014905011656,2286.21,1
76929,0.21076478093931242,0.26349042799845757,-0.541319966211772,0.5420077435334814,0.03483791611906381,-0.31893589473628137,-0.29494318946109116,0.02480942639610521,-0.30075209642922596,-0.8652068707793998,0.6792101566031548,-0.7841445611952857,0.39007352850585253,-1.2902824842862637,0.26702702773976944,-0.7337078907068468,-0.4592398076012555,-0.5397325383554481,-0.14555265617042634,0.4255401013805263,0.009742574530646763,-0.7178964010257669,-0.2876899679028225,-1.4414699060016802,1.5155049410904398,-0.5088836279901819,0.9210811594197278,1.03266237606908,12602.28,1
